일자,재고담당,거래처명,품목코드,품  목,품목별납기일자,환율,단가,원화  단가,단위단가,수량(kg),공급가액,원화합계,외화금액,오더번호,적요,법인명(삼성),오더번호,결제조건,거래유형명
20140717,조기현,한서포장,P1200008,PP12MPP12M／M9.5KG(황),,0,1950,0,0,950,1852500,2037750,0, ,100롤, , , ,세금계산서
20140717,조기현,광림파워팩,P1500015,PP15MPP15M／M13KG(황),20140721,0,1950,0,390,650,1267500,1394250,0, ,50롤, , , ,세금계산서
20140717,조기현,광림파워팩,P1500005,PP15MPP15MM*10KG(황색),20140721,0,1950,0,336.2068966,500,975000,1072500,0, ,50롤, , , ,세금계산서
20140717,조기현,광림파워팩,P0900003,PP9MMPP9M／M10KG(황),20140721,0,1950,0,464.2857143,500,975000,1072500,0, ,50롤, , , ,세금계산서
20140717,고성오,한서포장,SPT00128,스트레치필름(일반 핸드랩)20*500*400,,0,9200,0,2500,80,736000,809600,0, ,80롤, , , ,세금계산서
20140717,김형철,경인팩,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0,2500,0,0,200,500000,550000,0, ,10박스, , , ,세금계산서
20140717,김형철,경인팩,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0,2500,0,0,960,2400000,2640000,0, ,40박스(대한씨앤디), , , ,세금계산서
20140717,조기현,경인팩,P0600006,PP6MMPP6M／M10KG(백),,0,2000,0,1000,1000,2000000,2200000,0, ,100롤(대한씨앤디)단가200원할인, , , ,세금계산서
20140718,조기현,주식회사 에이씨티,P1800014,PP18MMx 21kg 삼성2300M두께0.9mm단중8.8g,20140718,0,2120.38,0,240.9522727,2667,5655056,5655056,0, ,수출127(멕시코), , , ,세금계산서
20140718,김형철,(주)범영인터팩,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0,2900,0,0,400,1160000,1276000,0, ,20박스, , , ,세금계산서
20140718,조기현,위니아만도(주),P1800009,PP18MMx 15kg 위니아(0.95T)18MMx 15kg,20140718,0,2450,0,257.8947368,4500,11025000,12127500,0, ,300롤, , , ,세금계산서
20140718,조기현,파워엠팩,P0900013,PP9M/MPP9M/M*11KG(녹색투명),,0,2000,0,0,1100,2200000,2420000,0, ,100롤(다오), , , ,세금계산서
20140718,김형철,경인팩,E2800061,"PE28mm, 6KGPE28M／M(백)6KG",,0,2500,0,0,264,660000,726000,0, ,11박스, , , ,세금계산서
20140719,조기현,PROPAK INDUSTRIES PTY LTD.,P1225651,"12 x 2,500M 0.65T12x2,500M0.65TWHITE",20140708,1029.6,2.6833,2762.72568,0.559020833,5184,14322147,14322147,13910.4,17123,4499, ,17123,"CIF ADELAIDE, AU (T/T)",수출
20140719,최대성,PROPAK INDUSTRIES PTY LTD.,SPT00052,팔레트팔레트,20140708,1029.6,22.2222,22879.97712,0,9,205920,205920,200,17123, , ,17123,"CIF ADELAIDE, AU (T/T)",수출
20140719,김형철,대경(박타원),E2800001,PE28mm 2kgPE28M／M(백)2KG,,0,2700,0,0,100,270000,297000,0, ,5박스, , , ,세금계산서
20140719,김형철,대경(박타원),E2800061,"PE28mm, 6KGPE28M／M(백)6KG",,0,2700,0,0,480,1296000,1425600,0, ,20박스, , , ,세금계산서
20140721,조기현,주식회사 에이씨티,P1800014,PP18MMx 21kg 삼성2300M두께0.9mm단중8.8g,20140721,0,2120.38,0,240.9522727,21,44528,44528,0, ,수출1(브라질), , , ,세금계산서
20140721,조기현,주식회사 에이씨티,P1800014,PP18MMx 21kg 삼성.12300M두께0.9mm단중8.8g,20140721,0,2120.38,0,240.9522727,210,445280,445280,0, ,수출10(브라질), , , ,세금계산서
20140721,조기현,주식회사 에이씨티,P1800014,PP18MMx 21kg 삼성.22300M두께0.9mm단중8.8g,20140721,0,2120.38,0,240.9522727,231,489808,489808,0, ,수출11(인도), , , ,세금계산서
20140721,조기현,주식회사 에이씨티,P1800014,PP18MMx 21kg 삼성.32300M두께0.9mm단중8.8g,20140721,0,2120.38,0,240.9522727,168,356224,356224,0, ,수출8(헝가리), , , ,세금계산서
20140721,조기현,주식회사 에이씨티,P1800014,PP18MMx 21kg 삼성.42300M두께0.9mm단중8.8g,20140721,0,2120.38,0,240.9522727,21,44528,44528,0, ,수출1(헝가리), , , ,세금계산서
20140721,조기현,주식회사 에이씨티,P1800014,PP18MMx 21kg 삼성2300M두께0.9mm단중8.8g,20140721,0,2120.38,0,240.9522727,798,1692064,1692064,0, ,수출38(브라질), , , ,세금계산서
20140721,조기현,주식회사 에이씨티,P1800014,PP18MMx 21kg 삼성2300M두께0.9mm단중8.8g,20140721,0,2120.38,0,240.9522727,693,1469424,1469424,0, ,수출33(멕시코), , , ,세금계산서
20140721,조기현,주식회사 에이씨티,P1800007,PP18MMx 21kg 삼성(내수)2300M두께0.9mm단중8.8g,,0,2120.38,0,246.555814,210,445280,489808,0, ,내수10, , , ,세금계산서
20140721,조기현,주식회사 에이씨티,P1800014,PP18MMx 21kg 삼성2300M두께0.9mm단중8.8g,,0,2120.38,0,240.9522727,252,534336,534336,0, ,수출12(말레이시아), , , ,세금계산서
20140721,조기현,주식회사 에이씨티,P1800014,PP18MMx 21kg 삼성2300M두께0.9mm단중8.8g,,0,2120.38,0,240.9522727,189,400752,400752,0, ,수출9(인도), , , ,세금계산서
20140721,김형철,(주)디에스팩,EXO00001,크래프트지일본수출용,,0,680,0,0,402,273360,300696,0, ,6 R/L, , , ,세금계산서
20140721,김형철,덕성수출포장 (신규),E2800001,PE28mm 2kgPE28M／M(백)2KG,,0,3050,0,0,100,305000,335500,0, ,5박스, , , ,세금계산서
20140721,김형철,대상산업,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0,2700,0,0,360,972000,1069200,0, ,15박스, , , ,세금계산서
20140721,김형철,대상산업,E2800003,PE28mm 2kgPE28M／M(청)2KG,,0,2750,0,0,120,330000,363000,0, ,5박스, , , ,세금계산서
20140721,김형철,대상산업,E2800005,PE28mm 2kgPE28M／M(황)2KG,,0,2750,0,0,120,330000,363000,0, ,5박스, , , ,세금계산서
20140721,김형철,경인팩,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0,2500,0,0,100,250000,275000,0, ,5박스, , , ,세금계산서
20140722,조기현,주식회사 에이씨티,P1800014,PP18MMx 21kg 삼성2300M두께0.9mm단중8.8g,20140722,0,2120.38,0,240.9522727,1050,2226400,2226400,0, ,수출50(중국), , , ,세금계산서
20140722,조기현,주식회사 에이씨티,P1800014,PP18MMx 21kg 삼성2300M두께0.9mm단중8.8g,20140722,0,2120.38,0,240.9522727,84,178112,178112,0, ,수출4(인도), , , ,세금계산서
20140722,조기현,주식회사 에이씨티,P1800014,PP18MMx 21kg 삼성.22300M두께0.9mm단중8.8g,20140722,0,2120.38,0,240.9522727,42,89056,89056,0, ,수출2(인도), , , ,세금계산서
20140722,조기현,주식회사 에이씨티,P1800014,PP18MMx 21kg 삼성.32300M두께0.9mm단중8.8g,20140722,0,2120.38,0,240.9522727,546,1157728,1157728,0, ,수출26(이집트), , , ,세금계산서
20140722,조기현,주식회사 에이씨티,P1800014,PP18MMx 21kg 삼성2300M두께0.9mm단중8.8g,20140722,0,2120.38,0,240.9522727,147,311696,311696,0, ,수출7(인도), , , ,세금계산서
20140722,조기현,주식회사 에이씨티,P1800014,PP18MMx 21kg 삼성.12300M두께0.9mm단중8.8g,20140722,0,2120.38,0,240.9522727,147,311696,311696,0, ,수출7(말레이시아), , , ,세금계산서
20140722,조기현,주식회사 에이씨티,P1800014,PP18MMx 21kg 삼성.12300M두께0.9mm단중8.8g,20140722,0,2120.38,0,240.9522727,126,267168,267168,0, ,수출6(인도), , , ,세금계산서
20140722,조기현,주식회사 에이씨티,P1800014,PP18MMx 21kg 삼성2300M두께0.9mm단중8.8g,20140722,0,2120.38,0,240.9522727,651,1380368,1380368,0, ,수출31(브라질), , , ,세금계산서
20140722,조기현,KOMERI,P1510557,15 x 100M 0.55T15x100M0.55T녹색,20140718,10.1326,358.5366,3632.907953,87.44795122,59,214487,214487,21168,PUS140428909,4.9205E+12, ,PUS140428909,"CFR NIIGATA, JAPAN (L/C)",수출
20140722,조기현,KOMERI,P1510558,15 x 100M 0.55T15x100M0.55T자색,20140718,10.1326,358.5366,3632.907953,94.35173684,59,214487,214487,21168,PUS140428909,4.9205E+12, ,PUS140428909,"CFR NIIGATA, JAPAN (L/C)",수출
20140722,조기현,KOMERI,P1510559,15 x 100M 0.55T15x100M0.55T적색,20140718,10.1326,358.5366,3632.907953,94.35173684,39,142991,142991,14112,PUS140428909,4.9205E+12, ,PUS140428909,"CFR NIIGATA, JAPAN (L/C)",수출
20140722,조기현,KOMERI,P1510560,15 x 100M 0.55T15x100M0.55T백색,20140718,10.1326,358.5366,3632.907953,94.35173684,20,71496,71496,7056,PUS140428909,4.9205E+12, ,PUS140428909,"CFR NIIGATA, JAPAN (L/C)",수출
20140722,조기현,KOMERI,P1510561,15 x 100M 0.55T15x100M0.55T청색,20140718,10.1326,358.5366,3632.907953,94.35173684,571,2073373,2073373,204624,PUS140428909,4.9205E+12, ,PUS140428909,"CFR NIIGATA, JAPAN (L/C)",수출
20140722,조기현,KOMERI,P1501551,15 x 100M 0.55T15x100M0.55T황색,20140718,10.1326,358.5366,3632.907953,943.5173684,1082,3932259,3932259,388080,PUS140428909,4.9205E+12, ,PUS140428909,"CFR NIIGATA, JAPAN (L/C)",수출
20140722,조기현,KOMERI,P1510555,"15 x 1,000M 0.55T Yellow15x1,000M0.55T 황색",20140718,10.1326,215.122,2179.745177,52.46878049,2768,6032443,6032443,595350,PUS140428909,4.9205E+12, ,PUS140428909,"CFR NIIGATA, JAPAN (L/C)",수출
20140722,조기현,KOMERI,P1625552,"15.5 x 2,500M 0.55T15.5x2,500M0.55T청색",20140718,10.1326,211.0476,2138.460912,51.47502439,630,1347230,1347230,132960,PUS140428909,4.9205E+12, ,PUS140428909,"CFR NIIGATA, JAPAN (L/C)",수출
20140722,조기현,KOMERI,P1625551,"15.5 x 2,500M 0.55T15.5x2,500M0.55T황색",20140718,10.1326,211.0476,2138.460912,51.47502439,1176,2514831,2514831,248192,PUS140428909,4.9205E+12, ,PUS140428909,"CFR NIIGATA, JAPAN (L/C)",수출
20140722,조기현,주식회사 에이씨티,P1800014,PP18MMx 21kg 삼성2300M두께0.9mm단중8.8g,,0,2120.38,0,240.9522727,84,178112,178112,0, ,수출4(말레이시아), , , ,세금계산서
20140722,조기현,주식회사 에이씨티,P1800014,PP18MMx 21kg 삼성2300M두께0.9mm단중8.8g,,0,2120.38,0,240.9522727,252,534336,534336,0, ,수출12(말레이시아), , , ,세금계산서
20140722,조기현,주식회사 에이씨티,P1800014,PP18MMx 21kg 삼성2300M두께0.9mm단중8.8g,,0,2120.38,0,240.9522727,63,133584,133584,0, ,수출3(브라질), , , ,세금계산서
20140722,조기현,파워엠팩,P0900013,PP9M/MPP9M/M*11KG(녹색투명),,0,2000,0,0,561,1122000,1234200,0, ,51롤(다오), , , ,세금계산서
20140722,조기현,파워엠팩,P1000009,PP10MPP10M／M11KG녹색투명,,0,2000,0,0,561,1122000,1234200,0, ,51롤(다오), , , ,세금계산서
20140722,김형철,경인팩,E2800061,"PE28mm, 6KGPE28M／M(백)6KG",,0,2500,0,0,240,600000,660000,0, ,10박스, , , ,세금계산서
20140722,김형철,경인팩,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0,2500,0,0,80,200000,220000,0, ,4박스, , , ,세금계산서
20140723,김형철,경인팩,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0,2500,0,0,260,650000,715000,0, ,13박스, , , ,세금계산서
20140723,김형철,경인팩,E2800061,"PE28mm, 6KGPE28M／M(백)6KG",,0,2500,0,0,48,120000,132000,0, ,2박스, , , ,세금계산서
20140724,김형철,유정화학산업사,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0,2900,0,0,200,580000,638000,0, ,10 박스, , , ,세금계산서
20140724,김형철,경인팩,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0,2500,0,0,20,50000,55000,0, ,1박스, , , ,세금계산서
20140725,김형철,금산포장,E2800001,PE28mm 2kgPE28M／M(백)2KG,20140728,0,2950,0,0,600,1770000,1947000,0, ,30박스, , , ,세금계산서
20140725,김연희,금산포장,EXP00060,운송료거래처 화물차이용,,0,30000,0,0,-1,-30000,-33000,0, ,매출할인, , , ,세금계산서
20140725,김형철,공구백화점(신규),E2800001,PE28mm 2kgPE28M／M(백)2KG,,0,3000,0,0,800,2400000,2640000,0, ,40박스, , , ,세금계산서
20140725,조기현,신광포장기계,P1200001,PP12MPP12M／M10KG(황),,0,1950,0,475.6097561,600,1170000,1287000,0, ,60롤, , , ,세금계산서
20140725,김형철,(주)삼신,E2800001,PE28mm 2kgPE28M／M(백)2KG,20140725,0,2600,0,0,2000,5200000,5720000,0, ,100박스, , , ,세금계산서
20140725,김형철,경인팩,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0,2500,0,0,340,850000,935000,0, ,17박스, , , ,세금계산서
20140725,김형철,경인팩,E2800061,"PE28mm, 6KGPE28M／M(백)6KG",,0,2500,0,0,120,300000,330000,0, ,5박스, , , ,세금계산서
20140726,김형철,"JIAXING RYUCHEON CO., LTD.",MAC00008,PP STRAP WINDER수동용,20140723,1028,5000,5140000,0,1,5140000,5140000,5000,2014-07-01, , ,2014-07-01,EXW KIC (T/T) 중국 유천 문회장님,수출
20140728,조기현,PACKAGING HOUSE,P1210551,PP 12MM12MMx1000Mx0.55MM Blue,20140722,1029.4,2.0355,2095.3437,0.656612903,595,1247139,1247139,1211.52,H410498,1379117, ,H410498,"FOB BUSAN, KOREA (T/T)",수출
20140728,조기현,PACKAGING HOUSE,P1906031,PP19M BUILDERSPP19M／M*300M 0.60T Blue,20140722,1029.4,2.3161,2384.19334,0.399327586,891,2124027,2124027,2063.36,H410498,1888903, ,H410498,"FOB BUSAN, KOREA (T/T)",수출
20140728,조기현,PACKAGING HOUSE,P1900004,PP19MPP19M／M*0.55T 1000M Blue,20140722,1029.4,2.0259,2085.46146,0.349293103,3341,6966979,6966979,6768,H410498,1030708, ,H410498,"FOB BUSAN, KOREA (T/T)",수출
20140728,조기현,PACKAGING HOUSE,P1900003,PP19MPP19M／M*0.55T 1000M White,20140722,1029.4,2.0259,2085.46146,0.349293103,1670,3483490,3483490,3384,H410498,3002546, ,H410498,"FOB BUSAN, KOREA (T/T)",수출
20140728,조기현,PACKAGING HOUSE,P1910101,PP19M HD BlackPP19M／M*1000M1.0TBlack,20140722,1029.4,2.0619,2122.51986,0.196371429,1008,2139500,2139500,2078.4,H410498,3003536, ,H410498,"FOB BUSAN, KOREA (T/T)",수출
20140728,조기현,주식회사 에이씨티,P1800007,PP18MMx 21kg 삼성(내수)2300M두께0.9mm단중8.8g,,0,2120.38,0,246.555814,399,846032,846032,0, ,내수19, , , ,세금계산서
20140728,조기현,주식회사 에이씨티,P1800007,PP18MMx 21kg 삼성(내수)2300M두께0.9mm단중8.8g,,0,2120.38,0,246.555814,21,44528,48981,0, ,내수1, , , ,세금계산서
20140728,조기현,주식회사 에이씨티,P1800014,PP18MMx 21kg 삼성2300M두께0.9mm단중8.8g,,0,2120.38,0,240.9522727,903,1914704,1914704,0, ,수출43(브라질), , , ,세금계산서
20140728,조기현,주식회사 에이씨티,P1800014,PP18MMx 21kg 삼성2300M두께0.9mm단중8.8g,,0,2120.38,0,240.9522727,147,311696,311696,0, ,수출7(인도), , , ,세금계산서
20140728,조기현,주식회사 에이씨티,P1800007,PP18MMx 21kg 삼성(내수)2300M두께0.9mm단중8.8g,,0,2120.38,0,246.555814,105,222640,244904,0, ,내수5, , , ,세금계산서
20140728,조기현,주식회사 에이씨티,P1800007,PP18MMx 21kg 삼성(내수)2300M두께0.9mm단중8.8g,,0,2120.38,0,246.555814,105,222640,244904,0, ,내수5, , , ,세금계산서
20140728,조기현,주식회사 에이씨티,P1800014,PP18MMx 21kg 삼성2300M두께0.9mm단중8.8g,,0,2120.38,0,240.9522727,399,846032,846032,0, ,수출19(인도), , , ,세금계산서
20140728,조기현,주식회사 에이씨티,P1800014,PP18MMx 21kg 삼성2300M두께0.9mm단중8.8g,,0,2120.38,0,240.9522727,42,89056,89056,0, ,수출2(말레이시아), , , ,세금계산서
20140728,조기현,주식회사 에이씨티,P1800014,PP18MMx 21kg 삼성2300M두께0.9mm단중8.8g,,0,2120.38,0,240.9522727,21,44528,44528,0, ,수출1(인도), , , ,세금계산서
20140728,조기현,주식회사 에이씨티,P1800008,PP18MMx 15kg 삼성1650M두께0.9mm단중8.56g,,0,2129.6,0,250.5411765,900,1916640,1916640,0, ,60롤(슬로바키아), , , ,세금계산서
20140728,김형철,경인팩,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0,2500,0,0,2400,6000000,6600000,0, ,100박스(한국포장), , , ,세금계산서
20140729,조기현,광림파워팩,P1500015,PP15MPP15M／M13KG(황),,0,1950,0,390,650,1267500,1394250,0, ,50롤, , , ,세금계산서
20140729,조기현,광림파워팩,P1200001,PP12MPP12M／M10KG(황),,0,1950,0,475.6097561,1000,1950000,2145000,0, ,100롤, , , ,세금계산서
20140729,조기현,광림파워팩,P1500005,PP15MPP15MM*10KG(황색),,0,1950,0,336.2068966,500,975000,1072500,0, ,50롤, , , ,세금계산서
20140729,조기현,광림파워팩,P1200007,PP12MPP12M／M12.5(황),,0,1950,0,475.6097561,1250,2437500,2681250,0, ,100롤, , , ,세금계산서
20140729,조기현,상일교역상사,P1230554,"12 x 3,017M 0.55T12x3,017M 0.55T 백색",20140723,1025.2,2.0078,2058.39656,0.590529412,11696,24075792,24075792,23484,WCP 918662,SWPS12350WH, ,WCP 918662,"FOB BUSAN, KOREA (T/T)",영세율
20140729,조기현,상일교역상사,P1230556,"12 x 3,017M 0.55T12x3,017M 0.55T 청색",20140723,1025.2,2.0078,2058.39656,0.573657143,4063,8363172,8363172,8157.6,WCP 918662,SWPS12350BL, ,WCP 918662,"FOB BUSAN, KOREA (T/T)",영세율
20140729,조기현,상일교역상사,P1230557,"12 x 3,017M 0.55T12x3,017M 0.55T 녹색",20140723,1025.2,2.0078,2058.39656,0.573657143,1483,3041153,3041153,2966.4,WCP 918662,SWPS12350GR, ,WCP 918662,"FOB BUSAN, KOREA (T/T)",영세율
20140729,조기현,상일교역상사,P1217781,"12 x 1,707M 0.78T12x1,707M 0.78T 백색",20140723,1025.2,2.0972,2150.04944,0.41944,427,918071,918071,895.5,WCP 918662,SWPS12430WH, ,WCP 918662,"FOB BUSAN, KOREA (T/T)",영세율
20140729,조기현,파워엠팩,P1000008,PP10.5MPP10.5M12KG(투명),20140728,0,2100,0,0,1224,2570400,2827440,0, ,102롤(경주법주), , , ,세금계산서
20140729,김형철,경인팩,E2800061,"PE28mm, 6KGPE28M／M(백)6KG",,0,2500,0,0,168,420000,462000,0, ,7박스, , , ,세금계산서
20140729,김형철,경인팩,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0,2500,0,0,60,150000,165000,0, ,3박스, , , ,세금계산서
20140730,조기현,RLBUTTON,P1210551,PP 12MM12MMx1000Mx0.55MM Blue,20140723,1024.7,1.9613,2009.74411,0.632677419,180,361350,361350,352.64,438194 (AU),B100250, ,438194 (AU),"FOB BUSAN, KR (T/T 60 DAYS)",수출
20140730,조기현,RLBUTTON,P1906031,PP19M BUILDERSPP19M／M*300M 0.60T Blue,20140723,1024.7,2.2414,2296.76258,0.386448276,679,1558569,1558569,1521,438194 (AU),B100400, ,438194 (AU),"FOB BUSAN, KR (T/T 60 DAYS)",수출
20140730,조기현,RLBUTTON,P1900004,PP19MPP19M／M*0.55T 1000M Blue,20140723,1024.7,1.9603,2008.71941,0.337982759,4193,8423557,8423557,8220.51,438194 (AU),B100450, ,438194 (AU),"FOB BUSAN, KR (T/T 60 DAYS)",수출
20140730,조기현,RLBUTTON,P1900003,PP19MPP19M／M*0.55T 1000M White,20140723,1024.7,1.9603,2008.71941,0.337982759,290,582542,582542,568.5,438194 (AU),B100460, ,438194 (AU),"FOB BUSAN, KR (T/T 60 DAYS)",수출
20140730,조기현,RLBUTTON,P1910081,PP19M Premium BlackPP19M／M*1000M 0.8T Black,20140723,1024.7,1.9943,2043.55921,0.2492875,2993,6115818,6115818,5968.4,438194 (AU),B100500, ,438194 (AU),"FOB BUSAN, KR (T/T 60 DAYS)",수출
20140730,최대성,RLBUTTON,SPT00052,팔레트팔레트,20140723,1024.7,15,15370.5,0,10,153705,153705,150,438194 (AU), , ,438194 (AU),"FOB BUSAN, KR (T/T 60 DAYS)",수출
20140730,조기현,삼원산업,P1500021,PP15MPP15M／M10KG(적),,0,1950,0,0,500,975000,1072500,0, ,50롤, , , ,세금계산서
20140730,조기현,삼원산업,P1500005,PP15MPP15MM*10KG(황색),,0,1950,0,336.2068966,500,975000,1072500,0, ,50롤, , , ,세금계산서
20140730,조기현,삼원산업,P1200008,PP12MPP12M／M9.5KG(황),,0,1950,0,0,475,926250,1018875,0, ,50롤, , , ,세금계산서
20140730,김형철,제일포장(김해),E2800001,PE28mm 2kgPE28M／M(백)2KG,20140807,0,2830,0,0,2000,5660000,6226000,0, ,100박스(화물), , , ,세금계산서
20140730,조기현,합동포장기계,P1200007,PP12MPP12M／M12.5(황),20140806,0,2000,0,487.804878,1875,3750000,4125000,0, ,150롤, , , ,세금계산서
20140730,조기현,합동포장기계,P1500015,PP15MPP15M／M13KG(황),20140806,0,2000,0,400,260,520000,572000,0, ,20롤, , , ,세금계산서
20140730,김형철,합동포장기계,E2800001,PE28mm 2kgPE28M／M(백)2KG,20140806,0,2800,0,0,400,1120000,1232000,0, ,20박스, , , ,세금계산서
20140730,조기현,합동포장기계,P1200001,PP12MPP12M／M10KG(황),,0,2000,0,487.804878,300,600000,660000,0, ,30롤, , , ,세금계산서
20140730,김형철,경인팩,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0,2500,0,0,640,1600000,1760000,0, ,32박스, , , ,세금계산서
20140730,조기현,경인팩,P0600006,PP6MMPP6M／M10KG(백),,0,2200,0,1100,100,220000,242000,0, ,10롤, , , ,세금계산서
20140730,조기현,경인팩,P1500015,PP15MPP15M／M13KG(황),,0,1950,0,390,65,126750,139425,0, ,5롤, , , ,세금계산서
20140730,김형철,경인팩,E2800061,"PE28mm, 6KGPE28M／M(백)6KG",,0,2500,0,0,48,120000,132000,0, ,2박스, , , ,세금계산서
14/07 계,,,,,,,,,,219770,483798457,500555474,4365296.9,,,,,,
20140801,조기현,파워엠팩,P1000003,PP10.5MPP10.5M10KG투명,,0,2100,0,617.6470588,500,1050000,1155000,0, ,50롤, , , ,세금계산서
20140804,조기현,주식회사 에이씨티,P1800014,PP18MMx 21kg 삼성2300M두께0.9mm단중8.8g,20140805,0,2120.38,0,240.9522727,2100,4452800,4452800,0, ,수출100(멕시코), , , ,세금계산서
20140804,조기현,주식회사 에이씨티,P1800007,PP18MMx 21kg 삼성(내수)2300M두께0.9mm단중8.8g,,0,2120.38,0,246.555814,420,890560,979615,0, ,내수20, , , ,세금계산서
20140804,조기현,주식회사 에이씨티,P1800007,PP18MMx 21kg 삼성(내수)2300M두께0.9mm단중8.8g,,0,2120.38,0,246.555814,189,400752,440827,0, ,내수9, , , ,세금계산서
20140804,조기현,주식회사 에이씨티,P1800007,PP18MMx 21kg 삼성(내수)2300M두께0.9mm단중8.8g,,0,2120.38,0,246.555814,21,44528,48980,0, ,내수1, , , ,세금계산서
20140804,김형철,전주삼신산업,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0,2900,0,0,200,580000,638000,0, ,10박스(개미계란)택배, , , ,세금계산서
20140804,김형철,경인팩,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0,2500,0,0,220,550000,605000,0, ,11박스, , , ,세금계산서
20140804,김형철,경인팩,E2800061,"PE28mm, 6KGPE28M／M(백)6KG",,0,2500,0,0,120,300000,330000,0, ,5박스, , , ,세금계산서
20140805,조기현,주식회사 에이씨티,P1800014,PP18MMx 21kg 삼성2300M두께0.9mm단중8.8g,20140806,0,2120.38,0,240.9522727,2646,5610528,5610528,0, ,수출126(멕시코), , , ,세금계산서
20140805,김형철,주식회사 홍영,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0,2900,0,0,600,1740000,1914000,0, ,30박스, , , ,세금계산서
20140805,김형철,경인팩,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0,2500,0,0,460,1150000,1265000,0, ,23박스, , , ,세금계산서
20140806,조기현,주식회사 에이씨티,P1800014,PP18MMx 21kg 삼성2300M두께0.9mm단중8.8g,,0,2120.38,0,240.9522727,588,1246784,1246784,0, ,수출28(헝가리), , , ,세금계산서
20140806,조기현,주식회사 에이씨티,P1800014,PP18MMx 21kg 삼성2300M두께0.9mm단중8.8g,,0,2120.38,0,240.9522727,987,2092816,2092816,0, ,수출47(헝가리), , , ,세금계산서
20140806,조기현,주식회사 에이씨티,P1800014,PP18MMx 21kg 삼성2300M두께0.9mm단중8.8g,,0,2120.38,0,240.9522727,210,445280,445280,0, ,수출10(중국), , , ,세금계산서
20140806,김형철,충남상회,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0,3050,0,0,40,122000,134200,0, ,2박스, , , ,세금계산서
20140806,조기현,파워엠팩,P1000003,PP10.5MPP10.5M10KG투명,,0,2100,0,617.6470588,500,1050000,1155000,0, ,50롤, , , ,세금계산서
20140806,고성오,파워엠팩,SPT00128,스트레치필름(일반 핸드랩)20*500*400,,0,9400,0,2554.347826,80,752000,827200,0, ,20박스(80롤), , , ,세금계산서
20140806,김형철,삼원포장산업,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0,3050,0,0,200,610000,671000,0, ,10박스, , , ,세금계산서
20140806,김연희,삼원포장산업,EXP00064,운송료,,0,4000,0,0,10,40000,44000,0, ,운송료선불, , , ,세금계산서
20140806,김형철,경인팩,E2800061,"PE28mm, 6KGPE28M／M(백)6KG",,0,2500,0,0,144,360000,396000,0, ,6박스, , , ,세금계산서
20140806,김형철,경인팩,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0,2500,0,0,140,350000,385000,0, ,7박스, , , ,세금계산서
20140806,김형철,대상산업,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0,2700,0,0,360,972000,1069200,0, ,15박스, , , ,세금계산서
20140806,조기현,대상산업,P1200007,PP12MPP12M／M12.5(황),,0,1950,0,475.6097561,375,731250,804375,0, ,30롤, , , ,세금계산서
20140807,조기현,제이케이머티리얼즈(주),P1800004,PP18MPP18M／M10KG(황),,0,1850,0,188.7755102,1000,1850000,2035000,0, ,100롤(원료3포회수요망), , , ,세금계산서
20140807,김형철,해성수출포장,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0,2850,0,0,400,1140000,1254000,0, ,20박스, , , ,세금계산서
20140807,김연희,해성수출포장,EXP00064,운송료거래처자차이용/매출할인,,0,50000,0,0,-1,-50000,-55000,0, , , , , ,세금계산서
20140807,김형철,경인팩,E2800061,"PE28mm, 6KGPE28M／M(백)6KG",,0,2500,0,0,24,60000,66000,0, ,1박스, , , ,세금계산서
20140807,김형철,경인팩,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0,2500,0,0,100,250000,275000,0, ,5박스, , , ,세금계산서
20140808,조기현,주식회사 에이씨티,P1800008,PP18MMx 15kg 삼성1650M두께0.9mm단중8.56g,,0,2129.6,0,250.5411765,360,766656,766656,0, ,수출24(슬로바키아), , , ,세금계산서
20140808,조기현,주식회사 에이씨티,P1800014,PP18MMx 21kg 삼성2300M두께0.9mm단중8.8g,,0,2120.38,0,240.9522727,210,445280,445280,0, ,수출10(중국), , , ,세금계산서
