일자,재고담당,거래처명,품목코드,품  목,품목별납기일자,환율,단가,원화  단가,단위단가,수량(kg),공급가액,원화합계,외화금액,오더번호,적요,법인명(삼성),오더번호,결제조건,거래유형명
20131112,조기현,KOMERI,P1510560,15 x 100M 0.55T15x100M0.55T백색,20131108,10.7728000000,341.4635000000,3678.5179928,89.858815789473684210526315789,79.0000000000,289573.0000000000,289573.0000000000,26880.0000000000,PUS130819905, , ,PUS130819905,"CFR NIIGATA, JAPAN (T/T)",수출
20131112,조기현,KOMERI,P1510561,15 x 100M 0.55T15x100M0.55T청색,20131108,10.7728000000,341.4635000000,3678.5179928,89.858815789473684210526315789,492.0000000000,1809830.0000000000,1809830.0000000000,168000.0000000000,PUS130819905, , ,PUS130819905,"CFR NIIGATA, JAPAN (T/T)",수출
20131112,조기현,KOMERI,P1501551,15 x 100M 0.55T15x100M0.55T황색,20131108,10.7728000000,341.4635000000,3678.5179928,898.58815789473684210526315789,1496.0000000000,5501884.0000000000,5501884.0000000000,510720.0000000000,PUS130819905, , ,PUS130819905,"CFR NIIGATA, JAPAN (T/T)",수출
20131112,조기현,KOMERI,P1510555,"15 x 1,000M 0.55T Yellow15x1,000M0.55T 황색",20131108,10.7728000000,204.8781000000,2207.11079568,49.970268292682926829268292683,3112.0000000000,6868306.0000000000,6868306.0000000000,637560.0000000000,PUS130819905, , ,PUS130819905,"CFR NIIGATA, JAPAN (T/T)",수출
20131112,조기현,KOMERI,P1625552,"15.5 x 2,500M 0.55T15.5x2,500M0.55T청색",20131108,10.7728000000,200.9524000000,2164.82001472,49.012780487804878048780487805,630.0000000000,1363836.0000000000,1363836.0000000000,126600.0000000000,PUS130819905, , ,PUS130819905,"CFR NIIGATA, JAPAN (T/T)",수출
20131112,조기현,KOMERI,P1625551,"15.5 x 2,500M 0.55T15.5x2,500M0.55T황색",20131108,10.7728000000,200.9524000000,2164.82001472,49.012780487804878048780487805,252.0000000000,545536.0000000000,545536.0000000000,50640.0000000000,PUS130819905, , ,PUS130819905,"CFR NIIGATA, JAPAN (T/T)",수출
20131112,김형철,경인팩,E2800006,PE28mm 2kgPE28M／M(녹)2KG,,0.0000000000,2550.0000000000,0,0,400.0000000000,1020000.0000000000,1122000.0000000000,0.0000000000, ,20박스, , , ,세금계산서
20131112,김형철,경인팩,E2800003,PE28mm 2kgPE28M／M(청)2KG,,0.0000000000,2550.0000000000,0,0,200.0000000000,510000.0000000000,561000.0000000000,0.0000000000, ,10박스, , , ,세금계산서
20131112,김형철,경인팩,E2800002,PE28mm 2kgPE28M／M(적)2KG,,0.0000000000,2550.0000000000,0,0,200.0000000000,510000.0000000000,561000.0000000000,0.0000000000, ,10박스, , , ,세금계산서
20131112,김형철,경인팩,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0.0000000000,2500.0000000000,0,0,600.0000000000,1500000.0000000000,1650000.0000000000,0.0000000000, ,30박스, , , ,세금계산서
20131112,김형철,경인팩,E2800061,"PE28mm, 6KGPE28M／M(백)6KG",,0.0000000000,2500.0000000000,0,0,72.0000000000,180000.0000000000,198000.0000000000,0.0000000000, ,3박스, , , ,세금계산서
20131112,조기현,경인팩,P0600006,PP6MMPP6M／M10KG(백),,0.0000000000,2200.0000000000,0,1100,20.0000000000,44000.0000000000,48400.0000000000,0.0000000000, ,2롤, , , ,세금계산서
20131112,조기현,(주)지엔에스트레이딩,P1800007,PP18MMx 21kg 삼성(내수)2520M두께0.9mm단중8.56g,,0.0000000000,2120.3800000000,0,246.55581395348837209302325581,420.0000000000,890560.0000000000,979616.0000000000,0.0000000000, ,내수20, , , ,세금계산서
20131113,조기현,제이케이머티리얼즈(주),P1800004,PP18MPP18M／M10KG(황),20131113,0.0000000000,1880.0000000000,0,191.83673469387755102040816327,1000.0000000000,1880000.0000000000,2068000.0000000000,0.0000000000, ,100롤, , , ,세금계산서
20131113,조기현,파워엠팩,P1000004,PP10.5MPP10.5M10KG(청),20131112,0.0000000000,1950.0000000000,0,573.52941176470588235294117647,660.0000000000,1287000.0000000000,1415700.0000000000,0.0000000000, ,66롤(두산동아), , , ,세금계산서
20131113,조기현,파워엠팩,P1000005,PP10.5MPP10.5M10KG(황),20131112,0.0000000000,1950.0000000000,0,573.52941176470588235294117647,400.0000000000,780000.0000000000,858000.0000000000,0.0000000000, ,40롤(두산동아), , , ,세금계산서
20131113,김형철,대상산업,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0.0000000000,2850.0000000000,0,0,360.0000000000,1026000.0000000000,1128600.0000000000,0.0000000000, ,15박스, , , ,세금계산서
20131113,조기현,대상산업,P1500015,PP15MPP15M／M13KG(황),,0.0000000000,2000.0000000000,0,400,91.0000000000,182000.0000000000,200200.0000000000,0.0000000000, ,7롤, , , ,세금계산서
20131113,김형철,경인팩,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0.0000000000,2500.0000000000,0,0,400.0000000000,1000000.0000000000,1100000.0000000000,0.0000000000, ,20박스, , , ,세금계산서
20131113,조기현,경인팩,P0600006,PP6MMPP6M／M10KG(백),,0.0000000000,2200.0000000000,0,1100,100.0000000000,220000.0000000000,242000.0000000000,0.0000000000, ,10롤, , , ,세금계산서
20131113,조기현,경인팩,P1500008,PP15MPP15M／M9.5KG(적색),,0.0000000000,1950.0000000000,0,0,285.0000000000,555750.0000000000,611325.0000000000,0.0000000000, ,30롤, , , ,세금계산서
20131114,김형철,광림파워팩,E2800001,PE28mm 2kgPE28M／M(백)2KG,20131114,0.0000000000,2800.0000000000,0,0,720.0000000000,2016000.0000000000,2217600.0000000000,0.0000000000, ,30박스, , , ,세금계산서
20131114,조기현,광림파워팩,P0900003,PP9MMPP9M／M10KG(황),20131114,0.0000000000,1950.0000000000,0,464.28571428571428571428571429,1000.0000000000,1950000.0000000000,2145000.0000000000,0.0000000000, ,100롤(0.7t~0.75t), , , ,세금계산서
20131115,조기현,위니아만도(주),P1800009,PP18MMx 15kg 위니아1818MMx 15kg,20131115,0.0000000000,2450.0000000000,0,257.89473684210526315789473684,4500.0000000000,11025000.0000000000,12127500.0000000000,0.0000000000, ,300롤, , , ,세금계산서
20131115,김형철,(주)범영인터팩,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0.0000000000,2900.0000000000,0,0,400.0000000000,1160000.0000000000,1276000.0000000000,0.0000000000, ,20박스, , , ,세금계산서
20131115,김형철,경인팩,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0.0000000000,2500.0000000000,0,0,400.0000000000,1000000.0000000000,1100000.0000000000,0.0000000000, ,20박스, , , ,세금계산서
20131115,김형철,경인팩,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0.0000000000,2500.0000000000,0,0,20.0000000000,50000.0000000000,55000.0000000000,0.0000000000, ,1박스, , , ,세금계산서
20131115,조기현,경인팩,P0600006,PP6MMPP6M／M10KG(백),,0.0000000000,2200.0000000000,0,1100,100.0000000000,220000.0000000000,242000.0000000000,0.0000000000, ,10롤, , , ,세금계산서
20131115,조기현,경인팩,P1200007,PP12MPP12M／M12.5(황),,0.0000000000,1950.0000000000,0,475.60975609756097560975609756,25.0000000000,48750.0000000000,53625.0000000000,0.0000000000, ,2롤, , , ,세금계산서
20131115,조기현,경인팩,P1500023,PP15MPP15M／M3.8KG(1000M),,0.0000000000,2100.0000000000,0,552.63157894736842105263157895,38.0000000000,79800.0000000000,87780.0000000000,0.0000000000, ,10롤, , , ,세금계산서
20131115,조기현,삼보팩,P1200001,PP12MPP12M／M10KG(황),,0.0000000000,2050.0000000000,0,500,200.0000000000,410000.0000000000,451000.0000000000,0.0000000000, ,20롤, , , ,세금계산서
20131118,조기현,(주)삼화인쇄,P1500005,PP15MPP15MM*10KG(황색),20131118,0.0000000000,1950.0000000000,0,336.20689655172413793103448276,500.0000000000,975000.0000000000,1072500.0000000000,0.0000000000, ,50롤(제책4층), , , ,세금계산서
20131118,조기현,(주)삼화인쇄,P1000004,PP10.5MPP10.5M10KG(청),20131118,0.0000000000,2200.0000000000,0,647.05882352941176470588235294,500.0000000000,1100000.0000000000,1210000.0000000000,0.0000000000, ,50롤(제책4층), , , ,세금계산서
20131118,조기현,(주)삼화인쇄,P1124632,PP 11MM11MM-10KG(백),20131118,0.0000000000,2200.0000000000,0,511.62790697674418604651162791,500.0000000000,1100000.0000000000,1210000.0000000000,0.0000000000, ,50롤(제책3층), , , ,세금계산서
20131118,조기현,(주)삼화인쇄,P1200003,PP12MPP12M／M10KG(백),20131118,0.0000000000,1950.0000000000,0,354.54545454545454545454545455,1000.0000000000,1950000.0000000000,2145000.0000000000,0.0000000000, ,100롤(쇼핑백1층), , , ,세금계산서
20131118,조기현,(주)지엔에스트레이딩,P1800014,PP18MMx 21kg 삼성2300M두께0.9mm단중8.8g,20131118,0.0000000000,2120.3800000000,0,240.95227272727272727272727273,2982.0000000000,6322976.0000000000,6322976.0000000000,0.0000000000, ,수출142(멕시코), , , ,세금계산서
20131118,조기현,(주)지엔에스트레이딩,P1800014,PP18MMx 21kg 삼성2300M두께0.9mm단중8.8g,20131118,0.0000000000,2120.3800000000,0,240.95227272727272727272727273,231.0000000000,489808.0000000000,489808.0000000000,0.0000000000, ,수출11(브라질), , , ,세금계산서
20131118,조기현,(주)삼화인쇄,P1000003,PP10.5MPP10.5M10KG투명,,0.0000000000,2200.0000000000,0,647.05882352941176470588235294,500.0000000000,1100000.0000000000,1210000.0000000000,0.0000000000, ,50롤(제책4층), , , ,세금계산서
20131118,김형철,경인팩,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0.0000000000,2500.0000000000,0,0,340.0000000000,850000.0000000000,935000.0000000000,0.0000000000, ,17박스, , , ,세금계산서
20131118,김형철,경인팩,E2800061,"PE28mm, 6KGPE28M／M(백)6KG",,0.0000000000,2500.0000000000,0,0,240.0000000000,600000.0000000000,660000.0000000000,0.0000000000, ,10박스, , , ,세금계산서
20131118,김형철,경인팩,E2800063,"PE28mm, 6KGPE28M／M(청)6KG",,0.0000000000,2500.0000000000,0,0,120.0000000000,300000.0000000000,330000.0000000000,0.0000000000, ,5박스, , , ,세금계산서
20131119,김형철,금산포장,E2800001,PE28mm 2kgPE28M／M(백)2KG,20131119,0.0000000000,2950.0000000000,0,0,600.0000000000,1770000.0000000000,1947000.0000000000,0.0000000000, ,30박스, , , ,세금계산서
20131119,조기현,(주)지엔에스트레이딩,P1800014,PP18MMx 21kg 삼성2300M두께0.9mm단중8.8g,20131119,0.0000000000,2120.3800000000,0,240.95227272727272727272727273,1470.0000000000,3116960.0000000000,3116960.0000000000,0.0000000000, ,수출70(중국), , , ,세금계산서
20131119,조기현,(주)지엔에스트레이딩,P1800014,PP18MMx 21kg 삼성2300M두께0.9mm단중8.8g,20131119,0.0000000000,2120.3800000000,0,240.95227272727272727272727273,840.0000000000,1781120.0000000000,1781120.0000000000,0.0000000000, ,수출40(중국), , , ,세금계산서
20131119,조기현,(주)지엔에스트레이딩,P1800014,PP18MMx 21kg 삼성2300M두께0.9mm단중8.8g,20131119,0.0000000000,2120.3800000000,0,240.95227272727272727272727273,63.0000000000,133584.0000000000,133584.0000000000,0.0000000000, ,수출3(인도), , , ,세금계산서
20131119,조기현,(주)지엔에스트레이딩,P1800014,PP18MMx 21kg 삼성.12300M두께0.9mm단중8.8g,20131119,0.0000000000,2120.3800000000,0,240.95227272727272727272727273,210.0000000000,445280.0000000000,445280.0000000000,0.0000000000, ,수출10(중국), , , ,세금계산서
20131119,조기현,(주)지엔에스트레이딩,P1800014,PP18MMx 21kg 삼성.12300M두께0.9mm단중8.8g,20131119,0.0000000000,2120.3800000000,0,240.95227272727272727272727273,84.0000000000,178112.0000000000,178112.0000000000,0.0000000000, ,수출4(헝가리), , , ,세금계산서
20131119,조기현,(주)지엔에스트레이딩,P1800014,PP18MMx 21kg 삼성.22300M두께0.9mm단중8.8g,20131119,0.0000000000,2120.3800000000,0,240.95227272727272727272727273,42.0000000000,89056.0000000000,89056.0000000000,0.0000000000, ,수출2(멕시코), , , ,세금계산서
20131119,조기현,(주)지엔에스트레이딩,P1800007,PP18MMx 21kg 삼성(내수)2520M두께0.9mm단중8.56g,,0.0000000000,2120.3800000000,0,246.55581395348837209302325581,42.0000000000,89056.0000000000,97961.0000000000,0.0000000000, ,내수2, , , ,세금계산서
20131119,조기현,(주)지엔에스트레이딩,P1800007,PP18MMx 21kg 삼성(내수)2520M두께0.9mm단중8.56g,,0.0000000000,2120.3800000000,0,246.55581395348837209302325581,126.0000000000,267168.0000000000,293884.0000000000,0.0000000000, ,내수6, , , ,세금계산서
20131119,조기현,(주)지엔에스트레이딩,P1800007,PP18MMx 21kg 삼성(내수)2520M두께0.9mm단중8.56g,,0.0000000000,2120.3800000000,0,246.55581395348837209302325581,147.0000000000,311696.0000000000,342865.0000000000,0.0000000000, ,내수7, , , ,세금계산서
20131119,조기현,(주)지엔에스트레이딩,P1800008,PP18MMx 15kg 삼성1650M두께0.9mm단중8.56g,,0.0000000000,2129.6000000000,0,250.54117647058823529411764706,75.0000000000,159720.0000000000,175692.0000000000,0.0000000000, ,내수5, , , ,세금계산서
20131119,조기현,(주)한제피앤에스,P1210501,PP 12MM12MMx1000Mx0.50MM Blue,20131108,0.0000000000,2082.7586000000,0,631.1389696969696969696969697,783.0000000000,1630800.0000000000,1630800.0000000000,0.0000000000,HJ13-APS03,50.005, ,HJ13-APS03,"FOB BUSAN, KOREA (T/T)",영세율
20131119,조기현,(주)한제피앤에스,P1510554,"15 x 1,000M 0.55T Blue15x1,000M0.55T청색",20131108,0.0000000000,2045.0000000000,0,511.25,1280.0000000000,2617600.0000000000,2617600.0000000000,0.0000000000,HJ13-APS03,50.010, ,HJ13-APS03,"FOB BUSAN, KOREA (T/T)",영세율
20131119,조기현,(주)한제피앤에스,P1910101,PP19M HD BlackPP19M／M*1000M1.0TBlack,20131108,0.0000000000,2066.6667000000,0,196.8254,2100.0000000000,4340000.0000000000,4340000.0000000000,0.0000000000,HJ13-APS03,50.030, ,HJ13-APS03,"FOB BUSAN, KOREA (T/T)",영세율
20131119,조기현,(주)한제피앤에스,P1230552,"12 x 3,000M 0.55T12 x 3,000M 0.55T 청색",20131108,0.0000000000,2025.2525000000,0,723.30446428571428571428571429,2475.0000000000,5012500.0000000000,5012500.0000000000,0.0000000000,HJ13-APS03,50.050, ,HJ13-APS03,"FOB BUSAN, KOREA (T/T)",영세율
20131119,조기현,(주)한제피앤에스,P1230553,"12 x 3,000M 0.55T12 x 3,000M 0.55T 투명",20131108,0.0000000000,2133.3333000000,0,646.46463636363636363636363636,1980.0000000000,4224000.0000000000,4224000.0000000000,0.0000000000,HJ13-APS03,50.051, ,HJ13-APS03,"FOB BUSAN, KOREA (T/T)",영세율
20131119,김형철,경인팩,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0.0000000000,2500.0000000000,0,0,460.0000000000,1150000.0000000000,1265000.0000000000,0.0000000000, ,23박스, , , ,세금계산서
20131119,김형철,태영포장산업,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0.0000000000,3050.0000000000,0,0,220.0000000000,671000.0000000000,738100.0000000000,0.0000000000, ,11박스, , , ,세금계산서
20131120,조기현,RLBUTTON,P1230632,"12 x 3,000M 0.63T12x3,000M0.63TCLEAR",20131115,1055.8000000000,1.9952000000,2106.53216,0.57005714285714285714285714286,17388.0000000000,36629079.0000000000,36629079.0000000000,34693.2000000000,432359-B, , ,432359-B,"FOB BUSAN, KOREA (T/T 60 DAYS)",수출
20131120,최대성,RLBUTTON,SPT00052,팔레트팔레트,20131115,1055.8000000000,15.0000000000,15837,0,23.0000000000,364251.0000000000,364251.0000000000,345.0000000000,432359-B, , ,432359-B,"FOB BUSAN, KOREA (T/T 60 DAYS)",수출
20131120,김연희,RLBUTTON,Z0000002,불량품 공제불량 물품 발생 및 검수 인건비,20131115,1055.8000000000,-216.8400000000,-228939.672,0,1.0000000000,-228939.0000000000,-228939.0000000000,-216.8400000000,432359-B, , ,432359-B,"FOB BUSAN, KOREA (T/T 60 DAYS)",수출
20131120,김형철,삼성종합포장,E2800001,PE28mm 2kgPE28M／M(백)2KG,20131120,0.0000000000,3050.0000000000,0,0,600.0000000000,1830000.0000000000,2013000.0000000000,0.0000000000, ,30박스, , , ,세금계산서
20131120,조기현,(주)지엔에스트레이딩,P1800014,PP18MMx 21kg 삼성2300M두께0.9mm단중8.8g,20131120,0.0000000000,2120.3800000000,0,240.95227272727272727272727273,420.0000000000,890560.0000000000,890560.0000000000,0.0000000000, ,수출20(브라질), , , ,세금계산서
20131120,조기현,(주)지엔에스트레이딩,P1800014,PP18MMx 21kg 삼성.12300M두께0.9mm단중8.8g,20131120,0.0000000000,2120.3800000000,0,240.95227272727272727272727273,462.0000000000,979616.0000000000,979616.0000000000,0.0000000000, ,수출22(브라질), , , ,세금계산서
20131120,조기현,(주)지엔에스트레이딩,P1800014,PP18MMx 21kg 삼성.22300M두께0.9mm단중8.8g,20131120,0.0000000000,2120.3800000000,0,240.95227272727272727272727273,399.0000000000,846032.0000000000,846032.0000000000,0.0000000000, ,수출19(말레이시아), , , ,세금계산서
20131120,조기현,(주)지엔에스트레이딩,P1800014,PP18MMx 21kg 삼성2300M두께0.9mm단중8.8g,20131120,0.0000000000,2120.3800000000,0,240.95227272727272727272727273,1197.0000000000,2538096.0000000000,2538096.0000000000,0.0000000000, ,수출57(이집트), , , ,세금계산서
20131120,조기현,파워엠팩,P1500005,PP15MPP15MM*10KG(황색),20131120,0.0000000000,1950.0000000000,0,336.20689655172413793103448276,2000.0000000000,3900000.0000000000,4290000.0000000000,0.0000000000, ,200롤(목우촌), , , ,세금계산서
20131120,최대성,(주)태진케미칼,RES00040,PP파샤 (스크랩),,0.0000000000,500.0000000000,0,0,2300.0000000000,1150000.0000000000,1265000.0000000000,0.0000000000, , , , , ,세금계산서
20131120,김형철,경인팩,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0.0000000000,2500.0000000000,0,0,20.0000000000,50000.0000000000,55000.0000000000,0.0000000000, ,1박스, , , ,세금계산서
20131121,김형철,신한화학포장기계(주),E2800001,PE28mm 2kgPE28M／M(백)2KG,20131122,0.0000000000,2850.0000000000,0,0,1000.0000000000,2850000.0000000000,3135000.0000000000,0.0000000000, ,50박스, , , ,세금계산서
20131121,조기현,삼원산업,P1200010,PP12MPP12M／M12KG(황),20131120,0.0000000000,1950.0000000000,0,475.60975609756097560975609756,1800.0000000000,3510000.0000000000,3861000.0000000000,0.0000000000, ,150롤, , , ,세금계산서
20131121,조기현,삼원산업,P1500024,PP15M15M／M10KG(황색),20131120,0.0000000000,1950.0000000000,0,0,500.0000000000,975000.0000000000,1072500.0000000000,0.0000000000, ,50롤, , , ,세금계산서
20131121,김형철,경인팩,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0.0000000000,2500.0000000000,0,0,280.0000000000,700000.0000000000,770000.0000000000,0.0000000000, ,14박스, , , ,세금계산서
20131121,김형철,경인팩,E2800061,"PE28mm, 6KGPE28M／M(백)6KG",,0.0000000000,2500.0000000000,0,0,120.0000000000,300000.0000000000,330000.0000000000,0.0000000000, ,5박스, , , ,세금계산서
20131121,조기현,경인팩,P1200007,PP12MPP12M／M12.5(황),,0.0000000000,1950.0000000000,0,475.60975609756097560975609756,375.0000000000,731250.0000000000,804375.0000000000,0.0000000000, ,30롤, , , ,세금계산서
20131121,조기현,경인팩,P1500008,PP15MPP15M／M9.5KG(적색),,0.0000000000,1950.0000000000,0,0,190.0000000000,370500.0000000000,407550.0000000000,0.0000000000, ,20롤, , , ,세금계산서
20131121,조기현,파워엠팩,P1124632,PP 11MM11MM-10KG(백),,0.0000000000,1950.0000000000,0,453.48837209302325581395348837,300.0000000000,585000.0000000000,643500.0000000000,0.0000000000, ,30롤, , , ,세금계산서
20131121,조기현,파워엠팩,P0900013,PP9M/MPP9M/M*11KG(녹색투명),,0.0000000000,2000.0000000000,0,0,1111.0000000000,2222000.0000000000,2444200.0000000000,0.0000000000, ,101롤 (다오), , , ,세금계산서
20131122,조기현,위니아만도(주),P1800009,PP18MMx 15kg 위니아1818MMx 15kg,20131122,0.0000000000,2450.0000000000,0,257.89473684210526315789473684,4500.0000000000,11025000.0000000000,12127500.0000000000,0.0000000000, ,300롤, , , ,세금계산서
20131122,김형철,대상산업,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0.0000000000,2850.0000000000,0,0,480.0000000000,1368000.0000000000,1504800.0000000000,0.0000000000, ,20박스, , , ,세금계산서
20131122,조기현,대상산업,P1200007,PP12MPP12M／M12.5(황),,0.0000000000,2000.0000000000,0,487.80487804878048780487804878,375.0000000000,750000.0000000000,825000.0000000000,0.0000000000, ,30롤, , , ,세금계산서
20131122,김형철,경인팩,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0.0000000000,2500.0000000000,0,0,100.0000000000,250000.0000000000,275000.0000000000,0.0000000000, ,5박스, , , ,세금계산서
20131122,김형철,경인팩,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0.0000000000,2500.0000000000,0,0,240.0000000000,600000.0000000000,660000.0000000000,0.0000000000, ,10박스, , , ,세금계산서
20131125,조기현,NORTH SHORE,P0934551,"9 x 3,475M 0.56T White (8x8)9 x 3,475M 0.56T 백색",20131125,1061.6000000000,1.9356000000,2054.83296,0.66744827586206896551724137931,4000.0000000000,8218695.0000000000,8218695.0000000000,7741.8000000000,101713, , ,101713,"FOB BUSAN, KOREA (T/T)",수출
20131125,조기현,NORTH SHORE,P0934552,"9 x 3,475M 0.56T White (9x8)9 x 3,475M 0.56T 백색",20131125,1061.6000000000,1.9752000000,2096.87232,0.68110344827586206896551724138,1333.0000000000,2795617.0000000000,2795617.0000000000,2633.4000000000,101713, , ,101713,"FOB BUSAN, KOREA (T/T)",수출
20131125,조기현,NORTH SHORE,P1227562,PP 11.5MM11.5MM 2713M 0.56MM White (8x8),20131125,1061.6000000000,1.9389000000,2058.33624,0.55397142857142857142857142857,3762.0000000000,7743650.0000000000,7743650.0000000000,7294.3200000000,101713, , ,101713,"FOB BUSAN, KOREA (T/T)",수출
20131125,조기현,NORTH SHORE,P1227563,PP 11.5MM11.5MM 2713M 0.56MM White (9x8),20131125,1061.6000000000,1.9789000000,2100.80024,0.5654,1254.0000000000,2634467.0000000000,2634467.0000000000,2481.6000000000,101713, , ,101713,"FOB BUSAN, KOREA (T/T)",수출
20131125,조기현,NORTH SHORE,P1221661,PP 11.5MM11.5MM 2134M 0.66MM Black (16x6),20131125,1061.6000000000,2.1305000000,2261.7388,0.43479591836734693877551020408,2520.0000000000,5699518.0000000000,5699518.0000000000,5368.8000000000,101713, , ,101713,"FOB BUSAN, KOREA (T/T)",수출
20131125,조기현,제일산업(주)(화성),P0600006,PP6MMPP6M／M10KG(백),20131125,0.0000000000,2200.0000000000,0,1100,800.0000000000,1760000.0000000000,1936000.0000000000,0.0000000000, ,80롤, , , ,세금계산서
20131125,조기현,제일산업(주)(화성),P0800003,PP8MPP8M／M10KG(백),20131125,0.0000000000,2200.0000000000,0,846.15384615384615384615384615,1000.0000000000,2200000.0000000000,2420000.0000000000,0.0000000000, ,100롤, , , ,세금계산서
20131125,조기현,파워엠팩,P1000003,PP10.5MPP10.5M10KG투명,,0.0000000000,2100.0000000000,0,617.64705882352941176470588235,300.0000000000,630000.0000000000,693000.0000000000,0.0000000000, ,30롤, , , ,세금계산서
20131125,조기현,경인팩,P1200001,PP12MPP12M／M10KG(황),,0.0000000000,1950.0000000000,0,475.60975609756097560975609756,100.0000000000,195000.0000000000,214500.0000000000,0.0000000000, ,10롤, , , ,세금계산서
20131125,조기현,경인팩,P1200016,PP12MPP12M／M10KG(투명),,0.0000000000,2200.0000000000,0,400,20.0000000000,44000.0000000000,48400.0000000000,0.0000000000, ,2롤, , , ,세금계산서
20131125,김형철,경인팩,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0.0000000000,2500.0000000000,0,0,200.0000000000,500000.0000000000,550000.0000000000,0.0000000000, ,10박스, , , ,세금계산서
20131125,김형철,경인팩,E2800061,"PE28mm, 6KGPE28M／M(백)6KG",,0.0000000000,2500.0000000000,0,0,96.0000000000,240000.0000000000,264000.0000000000,0.0000000000, ,4박스, , , ,세금계산서
20131125,조기현,파워엠팩,P1000003,PP10.5MPP10.5M10KG투명,20131122,0.0000000000,2100.0000000000,0,617.64705882352941176470588235,500.0000000000,1050000.0000000000,1155000.0000000000,0.0000000000, ,50롤(블랙야크), , , ,세금계산서
20131126,조기현,(주)지엔에스트레이딩,P1800014,PP18MMx 21kg 삼성2300M두께0.9mm단중8.8g,20131126,0.0000000000,2120.3800000000,0,240.95227272727272727272727273,294.0000000000,623392.0000000000,623392.0000000000,0.0000000000, ,수출14(이집트), , , ,세금계산서
20131126,조기현,(주)지엔에스트레이딩,P1800014,PP18MMx 21kg 삼성.12300M두께0.9mm단중8.8g,20131126,0.0000000000,2120.3800000000,0,240.95227272727272727272727273,630.0000000000,1335840.0000000000,1335840.0000000000,0.0000000000, ,수출30(이집트), , , ,세금계산서
20131126,조기현,(주)지엔에스트레이딩,P1800014,PP18MMx 21kg 삼성2300M두께0.9mm단중8.8g,20131126,0.0000000000,2120.3800000000,0,240.95227272727272727272727273,105.0000000000,222640.0000000000,222640.0000000000,0.0000000000, ,수출5(인도), , , ,세금계산서
20131126,조기현,(주)지엔에스트레이딩,P1800008,PP18MMx 15kg 삼성1650M두께0.9mm단중8.56g,20131126,0.0000000000,2129.6000000000,0,250.54117647058823529411764706,60.0000000000,127776.0000000000,127776.0000000000,0.0000000000, ,수출4(슬로바키아), , , ,세금계산서
20131126,조기현,(주)지엔에스트레이딩,P1800014,PP18MMx 21kg 삼성.12300M두께0.9mm단중8.8g,20131126,0.0000000000,2120.3800000000,0,240.95227272727272727272727273,21.0000000000,44528.0000000000,44528.0000000000,0.0000000000, ,수출1(브라질), , , ,세금계산서
20131126,조기현,(주)지엔에스트레이딩,P1800014,PP18MMx 21kg 삼성.22300M두께0.9mm단중8.8g,20131126,0.0000000000,2120.3800000000,0,240.95227272727272727272727273,483.0000000000,1024144.0000000000,1024144.0000000000,0.0000000000, ,수출23(브라질), , , ,세금계산서
20131126,조기현,(주)지엔에스트레이딩,P1800014,PP18MMx 21kg 삼성2300M두께0.9mm단중8.8g,20131126,0.0000000000,2120.3800000000,0,240.95227272727272727272727273,420.0000000000,890560.0000000000,890560.0000000000,0.0000000000, ,20롤(인도), , , ,세금계산서
20131126,조기현,(주)지엔에스트레이딩,P1800008,PP18MMx 15kg 삼성1650M두께0.9mm단중8.56g,20131126,0.0000000000,2129.6000000000,0,250.54117647058823529411764706,60.0000000000,127776.0000000000,140553.0000000000,0.0000000000, ,내수 4, , , ,세금계산서
20131126,조기현,(주)지엔에스트레이딩,P1800007,PP18MMx 21kg 삼성(내수)2520M두께0.9mm단중8.56g,20131126,0.0000000000,2120.3800000000,0,246.55581395348837209302325581,630.0000000000,1335840.0000000000,1469424.0000000000,0.0000000000, ,내수30, , , ,세금계산서
20131126,조기현,(주)지엔에스트레이딩,P1800008,PP18MMx 15kg 삼성1650M두께0.9mm단중8.56g,,0.0000000000,2129.6000000000,0,250.54117647058823529411764706,15.0000000000,31944.0000000000,35138.0000000000,0.0000000000, ,내수1(태우납품 택배처리), , , ,세금계산서
20131126,김형철,동서포장종합상사,E2800001,PE28mm 2kgPE28M／M(백)2KG,,0.0000000000,3050.0000000000,0,0,120.0000000000,366000.0000000000,402600.0000000000,0.0000000000,최건수,6박스, , , ,세금계산서
20131126,김형철,경인팩,E2800003,PE28mm 2kgPE28M／M(청)2KG,,0.0000000000,2550.0000000000,0,0,120.0000000000,306000.0000000000,336600.0000000000,0.0000000000, ,5박스, , , ,세금계산서
